LONG_EAST,LAT_NORTH, TOPOGRAPHY,            UTC         
138.82749, -4.74740,   -1977.51,2001-01-18T07:43:30.907
138.82683, -4.74230,   -1961.68,2001-01-18T07:43:31.007
138.82617, -4.73720,   -1898.94,2001-01-18T07:43:31.107
138.82551, -4.73210,   -1875.76,2001-01-18T07:43:31.207
138.81495, -4.65080,   -2087.00,2001-01-18T07:43:32.807
138.81428, -4.64570,   -2070.34,2001-01-18T07:43:32.907
138.81362, -4.64060,   -2061.23,2001-01-18T07:43:33.007
138.81295, -4.63560,   -2050.23,2001-01-18T07:43:33.107
138.81229, -4.63050,   -2028.94,2001-01-18T07:43:33.207
138.80830, -4.59990,   -1974.37,2001-01-18T07:43:33.807
139.28793, -4.60050,   -1618.83,2001-01-22T22:37:48.762
139.28396, -4.63110,   -1422.31,2001-01-22T22:37:49.362
139.28330, -4.63610,   -1500.97,2001-01-22T22:37:49.462
139.28263, -4.64120,   -1617.94,2001-01-22T22:37:49.562
139.28197, -4.64630,   -1707.73,2001-01-22T22:37:49.662
139.28131, -4.65140,   -1792.10,2001-01-22T22:37:49.762
139.27129, -4.72770,    -789.10,2001-01-22T22:37:51.262
139.27063, -4.73280,    -772.06,2001-01-22T22:37:51.362
139.26996, -4.73790,    -664.64,2001-01-22T22:37:51.462
139.26930, -4.74300,    -525.88,2001-01-22T22:37:51.562
139.26863, -4.74810,    -512.94,2001-01-22T22:37:51.662
139.24492, -4.93150,   -1783.87,2001-01-22T22:37:55.262
139.24426, -4.93660,   -1774.98,2001-01-22T22:37:55.362
139.24361, -4.94170,   -1768.53,2001-01-22T22:37:55.462
139.24296, -4.94680,   -1747.02,2001-01-22T22:37:55.562
139.24230, -4.95190,   -1717.37,2001-01-22T22:37:55.662
139.22607, -5.07930,   -1204.72,2001-01-22T22:37:58.162
139.22542, -5.08440,   -1126.08,2001-01-22T22:37:58.262
139.22478, -5.08950,   -1033.03,2001-01-22T22:37:58.362
139.22413, -5.09460,    -955.69,2001-01-22T22:37:58.462
139.22349, -5.09970,    -880.54,2001-01-22T22:37:58.562
139.20989, -5.20670,   -1013.43,2001-01-22T22:38:00.662
139.20923, -5.21180,   -1042.29,2001-01-22T22:38:00.762
139.20858, -5.21690,   -1157.57,2001-01-22T22:38:00.862
139.20793, -5.22200,   -1169.06,2001-01-22T22:38:00.962
139.20728, -5.22710,   -1129.38,2001-01-22T22:38:01.062
139.19028, -5.35960,    -212.14,2001-01-22T22:38:03.662
139.18963, -5.36470,    -209.91,2001-01-22T22:38:03.762
139.18897, -5.36980,    -204.69,2001-01-22T22:38:03.862
139.18832, -5.37490,    -197.30,2001-01-22T22:38:03.962
139.18771, -5.38000,    -165.88,2001-01-22T22:38:04.062
139.16097, -5.58370,     242.27,2001-01-22T22:38:08.063
139.16031, -5.58880,     218.63,2001-01-22T22:38:08.163
139.15965, -5.59390,     206.90,2001-01-22T22:38:08.263
139.15900, -5.59900,     175.92,2001-01-22T22:38:08.363
139.15834, -5.60410,     163.71,2001-01-22T22:38:08.463
139.14129, -5.73670,      96.26,2001-01-22T22:38:11.063
137.87508, -5.66000,   -3180.52,2001-05-30T21:01:23.260
138.91764, -6.20550,     384.81,2001-05-21T02:31:53.929
138.91698, -6.21050,     369.17,2001-05-21T02:31:54.030
137.86115, -5.55790,   -2911.90,2001-05-30T21:01:25.060
137.86038, -5.55220,   -2897.84,2001-05-30T21:01:25.160
138.91633, -6.21560,     351.25,2001-05-21T02:31:54.130
138.91567, -6.22060,     339.18,2001-05-21T02:31:54.230
138.91501, -6.22570,     339.54,2001-05-21T02:31:54.330
137.85959, -5.54650,   -2878.95,2001-05-30T21:01:25.260
137.85879, -5.54090,   -2859.68,2001-05-30T21:01:25.360
138.91435, -6.23070,     352.88,2001-05-21T02:31:54.430
138.91368, -6.23580,     383.44,2001-05-21T02:31:54.530
138.89171, -6.39370,     354.39,2001-05-21T02:31:57.630
138.89099, -6.39880,     319.94,2001-05-21T02:31:57.730
138.89027, -6.40390,     277.28,2001-05-21T02:31:57.830
138.17608, -6.19990,   -1703.91,2001-06-09T02:49:49.851
138.17542, -6.19480,   -1724.72,2001-06-09T02:49:49.951
139.05288, -6.39400,     -61.56,2001-06-06T13:04:39.002
139.05222, -6.39910,     -64.68,2001-06-06T13:04:39.102
139.05155, -6.40420,     -64.71,2001-06-06T13:04:39.202
139.05089, -6.40920,     -62.36,2001-06-06T13:04:39.302
138.17476, -6.18970,   -1855.00,2001-06-09T02:49:50.051
138.16081, -6.08280,   -2414.06,2001-06-09T02:49:52.151
138.16015, -6.07770,   -2461.16,2001-06-09T02:49:52.251
138.15948, -6.07270,   -2512.04,2001-06-09T02:49:52.351
138.15882, -6.06760,   -2552.58,2001-06-09T02:49:52.451
138.15815, -6.06250,   -2583.61,2001-06-09T02:49:52.551
138.15083, -6.00660,   -2802.22,2001-06-09T02:49:53.651
138.15016, -6.00150,   -2814.38,2001-06-09T02:49:53.751
138.14950, -5.99640,   -2850.34,2001-06-09T02:49:53.851
138.14883, -5.99130,   -2890.73,2001-06-09T02:49:53.951
138.63788, -5.30640,   -3176.57,1999-03-08T01:39:46.702
138.50243, -5.30710,   -2381.31,1999-05-02T13:17:28.918
139.00511, -5.30750,   -1344.96,1999-05-09T17:52:27.950
138.64015, -5.30740,   -3162.36,1999-06-19T20:17:06.477
137.58168, -5.30600,   -2281.24,1999-07-06T19:12:21.898
138.69590, -5.30630,   -3190.62,1999-07-13T23:44:50.454
138.57868, -5.30650,   -2689.82,1999-07-16T13:26:26.124
137.69400, -5.30800,    -728.59,1999-08-05T02:02:06.165
138.98378, -5.30690,   -1450.29,1999-09-15T04:20:00.019
139.28931, -5.30790,    -973.38,1999-10-19T02:04:56.463
138.78303, -5.30660,   -2812.30,1999-11-14T19:16:10.188
138.44930, -5.30690,   -2367.86,1999-12-08T22:45:36.154
139.41810, -5.30620,    -585.80,1999-12-16T03:18:43.063
139.23604, -5.30680,    -580.47,1999-12-18T17:00:34.036
137.86674, -5.30790,    -297.69,2000-01-07T05:38:20.541
137.85640, -5.30680,    -169.35,2000-01-31T09:06:27.217
137.84418, -5.46750,   -1702.83,2001-05-30T21:01:26.660
138.11691, -6.43550,    -985.98,2001-04-22T20:16:52.616
138.11660, -6.42980,    -942.77,2001-04-22T20:16:52.716
139.28192, -5.06870,   -1680.43,2001-04-30T01:01:02.933
139.28126, -5.06360,   -1672.79,2001-04-30T01:01:03.033
139.28059, -5.05850,   -1667.86,2001-04-30T01:01:03.133
139.26321, -4.92580,   -1801.90,2001-04-30T01:01:05.733
139.26254, -4.92070,   -1808.34,2001-04-30T01:01:05.833
139.26187, -4.91560,   -1800.33,2001-04-30T01:01:05.933
139.26120, -4.91050,   -1793.07,2001-04-30T01:01:06.033
139.26054, -4.90540,   -1789.38,2001-04-30T01:01:06.133
138.11650, -6.42400,    -876.86,2001-04-22T20:16:52.816
138.11658, -6.41830,    -789.51,2001-04-22T20:16:52.916
138.08862, -6.24250,   -1595.55,2001-04-22T20:16:56.016
138.07860, -6.18590,   -1968.84,2001-04-22T20:16:57.016
138.07772, -6.18030,   -1993.19,2001-04-22T20:16:57.116
138.05080, -6.02750,   -2995.59,2001-04-22T20:16:59.816
138.02712, -5.85710,   -3354.27,2001-04-22T20:17:02.816
138.02645, -5.85140,   -3353.04,2001-04-22T20:17:02.916
138.02575, -5.84570,   -3354.90,2001-04-22T20:17:03.016
138.02504, -5.84000,   -3357.50,2001-04-22T20:17:03.116
138.00891, -5.70350,   -3326.51,2001-04-22T20:17:05.516
138.00825, -5.69780,   -3324.29,2001-04-22T20:17:05.616
138.00762, -5.69210,   -3318.14,2001-04-22T20:17:05.716
137.84287, -5.46180,   -1572.39,2001-05-30T21:01:26.760
137.82104, -5.35470,     243.68,2001-05-30T21:01:28.660
137.82048, -5.34900,     214.33,2001-05-30T21:01:28.760
137.81989, -5.34330,     191.13,2001-05-30T21:01:28.860
137.81922, -5.33760,     185.55,2001-05-30T21:01:28.960
137.81823, -5.33200,     246.86,2001-05-30T21:01:29.060
138.38851, -5.33380,   -2369.55,2001-04-18T05:27:18.846
138.38785, -5.33890,   -2361.75,2001-04-18T05:27:18.946
138.38718, -5.34400,   -2356.30,2001-04-18T05:27:19.046
138.38652, -5.34910,   -2349.52,2001-04-18T05:27:19.146
138.38586, -5.35410,   -2344.67,2001-04-18T05:27:19.246
138.37185, -5.46110,   -2443.56,2001-04-18T05:27:21.346
138.37118, -5.46620,   -2459.82,2001-04-18T05:27:21.446
138.37052, -5.47130,   -2499.23,2001-04-18T05:27:21.546
138.36985, -5.47640,   -2528.16,2001-04-18T05:27:21.646
138.36918, -5.48150,   -2522.97,2001-04-18T05:27:21.746
138.35851, -5.56300,   -3007.31,2001-04-18T05:27:23.347
138.35785, -5.56810,   -3055.47,2001-04-18T05:27:23.447
138.35718, -5.57320,   -3125.29,2001-04-18T05:27:23.547
139.19058, -5.33650,    -278.96,2001-06-06T13:04:18.201
139.18992, -5.34150,    -247.19,2001-06-06T13:04:18.301
139.18927, -5.34660,    -223.83,2001-06-06T13:04:18.401
139.18861, -5.35170,    -217.66,2001-06-06T13:04:18.501
139.23642, -4.99780,   -1586.16,2001-01-22T22:37:56.562
139.23577, -5.00290,   -1586.08,2001-01-22T22:37:56.662
139.22284, -5.10480,    -823.77,2001-01-22T22:37:58.662
139.22219, -5.10990,    -769.98,2001-01-22T22:37:58.762
139.22155, -5.11500,    -700.68,2001-01-22T22:37:58.862
139.22090, -5.12010,    -727.85,2001-01-22T22:37:58.962
139.22025, -5.12520,    -717.49,2001-01-22T22:37:59.062
139.20336, -5.25760,    -911.84,2001-01-22T22:38:01.662
139.20271, -5.26270,    -906.38,2001-01-22T22:38:01.762
139.20206, -5.26780,    -865.49,2001-01-22T22:38:01.862
139.20140, -5.27290,    -816.23,2001-01-22T22:38:01.962
139.20075, -5.27800,    -740.76,2001-01-22T22:38:02.062
139.18372, -5.41050,    -319.95,2001-01-22T22:38:04.662
139.18305, -5.41560,    -321.21,2001-01-22T22:38:04.762
139.18238, -5.42070,    -318.38,2001-01-22T22:38:04.862
139.18172, -5.42580,    -323.45,2001-01-22T22:38:04.962
139.18105, -5.43090,    -309.74,2001-01-22T22:38:05.062
139.15768, -5.60920,     173.71,2001-01-22T22:38:08.563
139.15702, -5.61430,     185.92,2001-01-22T22:38:08.663
139.15637, -5.61940,     217.94,2001-01-22T22:38:08.763
139.15571, -5.62450,     259.13,2001-01-22T22:38:08.863
139.15505, -5.62960,     273.15,2001-01-22T22:38:08.963
139.13801, -5.76220,     158.00,2001-01-22T22:38:11.563
139.13736, -5.76730,     154.27,2001-01-22T22:38:11.663
139.13670, -5.77240,     126.77,2001-01-22T22:38:11.763
139.13605, -5.77750,     101.90,2001-01-22T22:38:11.863
139.13539, -5.78260,      89.89,2001-01-22T22:38:11.963
139.11509, -5.94040,     364.61,2001-01-22T22:38:15.063
139.11444, -5.94550,     378.65,2001-01-22T22:38:15.163
139.11378, -5.95060,     400.53,2001-01-22T22:38:15.263
139.11312, -5.95570,     414.13,2001-01-22T22:38:15.363
139.11247, -5.96080,     433.71,2001-01-22T22:38:15.463
139.09617, -6.08820,     418.63,2001-01-22T22:38:17.963
139.09553, -6.09330,     478.16,2001-01-22T22:38:18.063
139.09489, -6.09840,     510.69,2001-01-22T22:38:18.163
139.09424, -6.10350,     515.56,2001-01-22T22:38:18.263
139.09359, -6.10860,     522.33,2001-01-22T22:38:18.363
139.07332, -6.26670,     372.98,2001-01-22T22:38:21.463
139.07265, -6.27180,     383.54,2001-01-22T22:38:21.563
139.07199, -6.27690,     382.07,2001-01-22T22:38:21.663
139.07133, -6.28200,     341.94,2001-01-22T22:38:21.763
139.07066, -6.28710,     282.80,2001-01-22T22:38:21.863
139.05057, -6.43990,     -27.06,2001-01-22T22:38:24.863
139.04990, -6.44500,     -31.96,2001-01-22T22:38:24.963
139.04924, -6.45010,      -6.84,2001-01-22T22:38:25.063
139.04857, -6.45520,     -33.96,2001-01-22T22:38:25.163
139.04791, -6.46030,     -51.15,2001-01-22T22:38:25.263
138.83144, -4.77790,   -1775.07,2001-01-18T07:43:30.307
138.82485, -4.72700,   -1906.06,2001-01-18T07:43:31.307
139.26459, -4.77850,   -1447.11,2001-01-22T22:37:52.262
139.26393, -4.78360,   -1558.91,2001-01-22T22:37:52.362
139.26327, -4.78870,   -1644.97,2001-01-22T22:37:52.462
139.26262, -4.79380,   -1741.06,2001-01-22T22:37:52.562
139.26196, -4.79890,   -1807.75,2001-01-22T22:37:52.662
139.25146, -4.88050,   -1796.20,2001-01-22T22:37:54.262
139.25081, -4.88560,   -1793.20,2001-01-22T22:37:54.362
139.25016, -4.89070,   -1785.86,2001-01-22T22:37:54.462
139.24950, -4.89580,   -1781.32,2001-01-22T22:37:54.562
139.24885, -4.90090,   -1767.68,2001-01-22T22:37:54.662
139.23189, -5.03350,   -1393.06,2001-01-22T22:37:57.262
139.23124, -5.03860,   -1351.30,2001-01-22T22:37:57.362
139.23059, -5.04370,   -1362.41,2001-01-22T22:37:57.462
139.22994, -5.04870,   -1357.71,2001-01-22T22:37:57.562
139.22930, -5.05380,   -1324.54,2001-01-22T22:37:57.662
139.21961, -5.13030,    -705.80,2001-01-22T22:37:59.162
139.21896, -5.13540,    -765.05,2001-01-22T22:37:59.262
139.21831, -5.14050,    -906.93,2001-01-22T22:37:59.362
139.21766, -5.14560,   -1020.69,2001-01-22T22:37:59.462
139.21702, -5.15060,   -1056.50,2001-01-22T22:37:59.562
139.20009, -5.28310,    -721.72,2001-01-22T22:38:02.162
139.19944, -5.28820,    -737.40,2001-01-22T22:38:02.262
139.19878, -5.29330,    -750.38,2001-01-22T22:38:02.362
139.19813, -5.29840,    -745.57,2001-01-22T22:38:02.462
139.19747, -5.30350,    -713.17,2001-01-22T22:38:02.562
139.18039, -5.43600,    -290.64,2001-01-22T22:38:05.162
139.17972, -5.44110,    -283.95,2001-01-22T22:38:05.262
139.17906, -5.44620,    -273.69,2001-01-22T22:38:05.362
139.17839, -5.45130,    -266.47,2001-01-22T22:38:05.462
139.17773, -5.45640,    -255.51,2001-01-22T22:38:05.562
139.15439, -5.63470,     262.21,2001-01-22T22:38:09.063
139.15374, -5.63980,     266.73,2001-01-22T22:38:09.163
139.15308, -5.64490,     215.95,2001-01-22T22:38:09.263
139.15242, -5.65000,     199.91,2001-01-22T22:38:09.363
139.15176, -5.65510,     190.74,2001-01-22T22:38:09.463
139.13147, -5.81320,     193.17,2001-01-22T22:38:12.563
139.13081, -5.81830,     216.83,2001-01-22T22:38:12.663
139.13016, -5.82340,     211.12,2001-01-22T22:38:12.763
139.12950, -5.82850,     216.50,2001-01-22T22:38:12.863
139.12885, -5.83360,     226.84,2001-01-22T22:38:12.963
139.11181, -5.96590,     450.87,2001-01-22T22:38:15.563
139.11116, -5.97100,     450.33,2001-01-22T22:38:15.663
139.11050, -5.97610,     440.29,2001-01-22T22:38:15.763
139.10985, -5.98110,     432.48,2001-01-22T22:38:15.863
139.08970, -6.13920,     533.56,2001-01-22T22:38:18.963
139.14063, -5.74180,     119.47,2001-01-22T22:38:11.163
139.13998, -5.74690,     172.72,2001-01-22T22:38:11.263
139.13932, -5.75200,     194.80,2001-01-22T22:38:11.363
139.13867, -5.75710,     164.10,2001-01-22T22:38:11.463
139.11837, -5.91500,     342.66,2001-01-22T22:38:14.563
139.11771, -5.92010,     350.43,2001-01-22T22:38:14.663
139.11706, -5.92520,     360.23,2001-01-22T22:38:14.763
139.11640, -5.93030,     372.67,2001-01-22T22:38:14.863
139.11575, -5.93540,     380.41,2001-01-22T22:38:14.963
139.09294, -6.11370,     515.85,2001-01-22T22:38:18.463
139.09229, -6.11880,     516.11,2001-01-22T22:38:18.563
139.09164, -6.12390,     518.20,2001-01-22T22:38:18.663
139.09099, -6.12900,     513.00,2001-01-22T22:38:18.763
139.09035, -6.13410,     493.14,2001-01-22T22:38:18.863
139.06327, -6.34310,     165.89,2001-01-22T22:38:22.963
139.06260, -6.34820,     182.47,2001-01-22T22:38:23.063
139.06193, -6.35330,     191.47,2001-01-22T22:38:23.163
139.06126, -6.35840,     164.69,2001-01-22T22:38:23.263
139.06059, -6.36350,     118.56,2001-01-22T22:38:23.363
139.04062, -6.51630,     116.64,2001-01-22T22:38:26.363
139.03995, -6.52140,     135.99,2001-01-22T22:38:26.463
139.03929, -6.52650,     122.13,2001-01-22T22:38:26.563
139.03863, -6.53160,     103.56,2001-01-22T22:38:26.663
139.03796, -6.53670,     113.63,2001-01-22T22:38:26.763
138.71243, -6.53830,    -301.16,2001-01-25T12:21:29.089
138.71178, -6.53320,    -295.53,2001-01-25T12:21:29.189
138.71112, -6.52810,    -290.70,2001-01-25T12:21:29.289
138.71047, -6.52300,    -277.59,2001-01-25T12:21:29.389
138.70982, -6.51780,    -228.25,2001-01-25T12:21:29.489
138.68955, -6.35960,     166.75,2001-01-25T12:21:32.589
138.68889, -6.35450,     120.26,2001-01-25T12:21:32.689
138.68824, -6.34940,     110.59,2001-01-25T12:21:32.789
138.68689, -6.33920,     118.02,2001-01-25T12:21:32.990
138.66024, -6.13560,   -1288.04,2001-01-25T12:21:36.990
138.65957, -6.13050,   -1350.59,2001-01-25T12:21:37.090
138.65890, -6.12540,   -1410.80,2001-01-25T12:21:37.190
138.65824, -6.12030,   -1470.00,2001-01-25T12:21:37.290
138.65757, -6.11520,   -1524.84,2001-01-25T12:21:37.390
138.63360, -5.93150,   -2002.26,2001-01-25T12:21:40.990
138.63295, -5.92640,   -2043.71,2001-01-25T12:21:41.090
138.63229, -5.92130,   -2070.87,2001-01-25T12:21:41.190
138.63164, -5.91620,   -2103.93,2001-01-25T12:21:41.290
138.63099, -5.91110,   -2129.63,2001-01-25T12:21:41.390
138.61139, -5.75790,   -2433.23,2001-01-25T12:21:44.390
138.61074, -5.75280,   -2438.76,2001-01-25T12:21:44.490
138.61008, -5.74770,   -2439.17,2001-01-25T12:21:44.590
138.60943, -5.74260,   -2444.96,2001-01-25T12:21:44.690
137.94565, -5.30690,   -1557.64,2000-02-27T02:15:26.440
137.81747, -5.30700,      48.76,2000-02-29T15:57:04.633
138.94015, -5.30650,   -1561.79,2000-03-07T20:29:33.608
138.01377, -5.30660,   -1870.24,2000-03-24T19:24:27.431
137.88443, -5.30660,    -592.72,2000-03-27T09:06:06.856
139.09834, -5.30630,    -240.25,2000-03-31T23:57:02.092
139.15036, -5.30790,    -531.98,2000-04-27T17:06:12.062
139.01406, -5.30800,   -1275.30,2000-04-30T06:47:51.522
139.12828, -5.30780,    -511.58,2000-05-24T10:15:37.414
138.98573, -5.30600,   -1448.74,2000-05-26T23:57:18.898
137.84246, -5.30780,      -0.47,2000-08-22T08:07:10.042
138.80796, -5.30700,   -2745.69,2000-08-26T22:59:10.846
137.50157, -5.30660,   -2941.51,2000-09-29T20:50:58.926
137.98434, -5.30770,   -1699.93,2000-10-07T01:26:07.132
138.05615, -5.30780,   -2003.69,2000-10-16T19:44:07.671
138.42085, -5.30720,   -2376.19,2000-10-24T00:19:44.874
138.14816, -5.98620,   -2914.67,2001-06-09T02:49:54.051
138.98084, -6.00920,     867.33,2001-04-13T14:29:03.872
138.98018, -6.00410,     825.44,2001-04-13T14:29:03.972
138.97948, -5.99900,     783.43,2001-04-13T14:29:04.072
138.97881, -5.99390,     709.53,2001-04-13T14:29:04.172
138.97814, -5.98880,     653.85,2001-04-13T14:29:04.272
138.96402, -5.88160,    -251.85,2001-04-13T14:29:06.372
138.96335, -5.87650,    -328.34,2001-04-13T14:29:06.472
138.96268, -5.87140,    -416.29,2001-04-13T14:29:06.572
138.96201, -5.86630,    -507.81,2001-04-13T14:29:06.672
138.96134, -5.86120,    -592.36,2001-04-13T14:29:06.772
138.95396, -5.80510,    -791.42,2001-04-13T14:29:07.872
138.95329, -5.80000,    -755.43,2001-04-13T14:29:07.972
138.95264, -5.79490,    -738.42,2001-04-13T14:29:08.072
138.95198, -5.78980,    -698.18,2001-04-13T14:29:08.172
138.95132, -5.78470,    -678.31,2001-04-13T14:29:08.272
139.16477, -5.53470,     232.79,2001-06-06T13:04:22.101
139.16411, -5.53980,     212.73,2001-06-06T13:04:22.201
139.16344, -5.54480,     218.17,2001-06-06T13:04:22.301
139.16277, -5.54990,     218.70,2001-06-06T13:04:22.401
139.16211, -5.55500,     220.26,2001-06-06T13:04:22.501
139.14827, -5.66170,     195.71,2001-06-06T13:04:24.601
139.14762, -5.66670,     205.34,2001-06-06T13:04:24.701
139.14696, -5.67180,     232.29,2001-06-06T13:04:24.801
139.14564, -5.68200,     181.17,2001-06-06T13:04:25.001
139.13181, -5.78860,     124.32,2001-06-06T13:04:27.102
139.13115, -5.79370,     123.14,2001-06-06T13:04:27.202
139.13048, -5.79880,     141.36,2001-06-06T13:04:27.302
139.35920, -5.66060,    -372.71,2001-04-30T01:00:51.332
139.34527, -5.55350,    -423.73,2001-04-30T01:00:53.432
139.12982, -5.80390,     173.91,2001-06-06T13:04:27.402
137.96220, -5.17410,   -1353.40,2001-04-22T20:17:14.817
137.96177, -5.16840,   -1323.57,2001-04-22T20:17:14.917
137.96139, -5.16270,   -1288.01,2001-04-22T20:17:15.017
137.96097, -5.15700,   -1256.19,2001-04-22T20:17:15.117
137.95741, -5.07720,    -555.60,2001-04-22T20:17:16.517
137.95709, -5.07150,    -513.19,2001-04-22T20:17:16.617
137.95670, -5.06580,    -478.90,2001-04-22T20:17:16.717
137.95629, -5.06010,    -447.48,2001-04-22T20:17:16.817
137.95588, -5.05440,    -415.95,2001-04-22T20:17:16.917
137.94080, -4.92360,    -343.73,2001-04-22T20:17:19.217
137.93987, -4.91790,    -371.82,2001-04-22T20:17:19.317
137.93895, -4.91220,    -399.68,2001-04-22T20:17:19.417
137.93786, -4.90650,    -446.21,2001-04-22T20:17:19.517
137.85485, -5.07830,     -17.85,2001-05-23T16:17:25.564
137.85419, -5.07320,      -4.29,2001-05-23T16:17:25.664
137.85352, -5.06810,      16.14,2001-05-23T16:17:25.764
137.85285, -5.06300,      15.08,2001-05-23T16:17:25.864
137.85219, -5.05790,      21.38,2001-05-23T16:17:25.964
137.83487, -4.92560,     219.25,2001-05-23T16:17:28.564
137.83420, -4.92050,     197.13,2001-05-23T16:17:28.664
137.83354, -4.91540,     128.99,2001-05-23T16:17:28.764
139.17472, -5.45840,    -255.15,2001-06-06T13:04:20.601
139.17406, -5.46350,    -239.21,2001-06-06T13:04:20.701
139.17339, -5.46860,    -207.44,2001-06-06T13:04:20.801
139.17273, -5.47370,    -143.05,2001-06-06T13:04:20.901
139.17206, -5.47870,     -57.95,2001-06-06T13:04:21.001
139.16145, -5.56010,     235.11,2001-06-06T13:04:22.601
139.16079, -5.56520,     215.10,2001-06-06T13:04:22.701
139.16013, -5.57030,     212.73,2001-06-06T13:04:22.801
139.15881, -5.58040,     247.63,2001-06-06T13:04:23.001
